,Political Affiliation,tweet,Politician,Word Count,created_time,negative,neutral,positive,polarity
1165,Democrats,"This has deeper consequences, bc as we’ve seen w/ narratives advanced by the right, they have trouble recognizing intelligence in people they disagree with.

This is what bias looks like: for some ppl, small mistakes mean they’re not “serious,” yet others are forgiven for worse.",AOC,45,2019-01,0.21,0.615,0.174,-0.2732
1166,Democrats,"Let’s dig into “gravitas,” bc it’s an ambiguous word, selectively applied.

Ever wonder how expression that’s feminine, working-class, queer, or poc isn’t deemed as having “gravitas,” but talking like an Aaron Sorkin character does? 🤔

Men have “gravitas,” women get “likeable.” https://t.co/0g9FNpExAl",AOC,42,2019-01,0.0,0.925,0.075,0.5023
1167,Democrats,"News Flash: Medicare for All &amp; equal rights aren’t trends.

When people complain about low turnout in some demos, it’s not because communities are apathetic, it’s bc they don’t see you fighting for them.

If we don’t show up for people, why should you feel entitled to their vote? https://t.co/oGRsG9NZV3",AOC,50,2019-01,0.165,0.798,0.037,-0.7351
1168,Democrats,"Why do people think they can mess with Bronx women without getting roasted? 

They act as though our borough hasn’t been perfecting the clapback game since the Sugarhill Gang 🤣 y’all just found it on Twitter https://t.co/pgxUU1BDJs",AOC,37,2019-01,0.063,0.854,0.083,0.2023
1169,Democrats,We meme IRL too 😂👋🏽 https://t.co/0NHFsutiWC,AOC,6,2019-01,0.0,1.0,0.0,0.0
1170,Democrats,#WheresMitch https://t.co/U2eccmBrU2,AOC,2,2019-01,0.0,1.0,0.0,0.0
1171,Democrats,@tictoc @nycwomensmarch cc: @ladiesgetpaid :),AOC,5,2019-01,0.0,0.571,0.429,0.4588
1172,Democrats,"One of my first-ever campaign contributions was a $1/month recurring donation from a dishwasher in New Jersey.

That gesture was an embodiment of the fact that - material or not - we each have something to offer.

Because of him them, I can do more now: https://t.co/OJ64KclZ0m https://t.co/8jukJJ12as",AOC,48,2019-01,0.0,1.0,0.0,0.0
1173,Democrats,Looks like #WheresMitch is also running away from #HR1 (a voting rights bill I proudly cosponsored with **225** Democrats) too. https://t.co/xtWDFi38ol,AOC,21,2019-01,0.0,0.747,0.253,0.7269
1174,Democrats,All your base (are) belong to us 👾 https://t.co/brwNKJ8wrh,AOC,9,2019-01,0.0,1.0,0.0,0.0
1175,Democrats,@KerriHarrisDE Thank YOU @KerriHarrisDE for your commitment to advocacy and service 💜,AOC,12,2019-01,0.0,0.638,0.362,0.6249
1176,Democrats,"@Grante3 There are a handful of opportunities for members to address the House Floor. The most common + accessible one is “Morning Hour,” which happens each day Congress is in session.

Morning hour speeches are limited to 1 minute, so members try to fit in what they can.",AOC,48,2019-01,0.039,0.857,0.104,0.4939
1177,Democrats,"Our freshman class has so many incredible members.

Joe Neguse is exceedingly kind and extraordinarily thoughtful. His life story, like so many in their own ways, embodies all that is possible in America.

Watch this and you’ll see why he’s so great ⬇️ https://t.co/MJsXHkk9VX",AOC,44,2019-01,0.0,0.744,0.256,0.9292
1178,Democrats,@derekwillis Be nice everyone! :),AOC,5,2019-01,0.0,0.33,0.67,0.7263
1179,Democrats,I believe this is called a “paradigm-shift” 😉 https://t.co/q9Se6i6uQQ,AOC,9,2019-01,0.0,1.0,0.0,0.0
1180,Democrats,"It wasn’t for senior Dems, it was for everybody! 🙂 (a fair amount of freshman were there, too) https://t.co/RvIDKCbFYd",AOC,19,2019-01,0.0,0.868,0.132,0.3802
1181,Democrats,"LA teachers are bringing new meaning to “Dance Dance Revolution” 💃🏽🕺🏾
https://t.co/w28UvYQfcN",AOC,12,2019-01,0.0,1.0,0.0,0.0
1182,Democrats,"Tens of thousands of LA public school teachers, parents, and students are on a historic strike to improve + protect local public schools from privatization.

This is inspiring!

Let’s support the teachers &amp; parents strike fund here: https://t.co/DwnDztTmpv https://t.co/mKl416nMf6",AOC,39,2019-01,0.066,0.684,0.249,0.8516
1183,Democrats,@_AlexHirsch 😂,AOC,2,2019-01,0.0,1.0,0.0,0.0
1184,Democrats,"🎶 Now don't go wasting our precious time/
If they get their act together we could be just fine 🎶 https://t.co/PkBS823wLd",AOC,21,2019-01,0.0,0.673,0.327,0.7755
1185,Democrats,"This photo looks like a Spice Girls album cover, but for reopening the government 😂

cc: @RepJahanaHayes @KatieHill4CA @LaurenUnderwood 
https://t.co/zYcKdoAfHN",AOC,20,2019-01,0.0,0.907,0.093,0.1901
1186,Democrats,"Couldn’t be more honored to share that this Monday, Ta-Nehisi Coates and I will be celebrating #MLKNow w/ a public conversation at Harlem’s @RiversideNYC, hosted by @UnitedBlackout.

Program is free to all, but space is limited: https://t.co/hzo1i9uFGw

Artist: Victoria Cassinova https://t.co/cSPJI8BLLT",AOC,41,2019-01,0.052,0.753,0.195,0.6628
1187,Democrats,Gotta love it when the folks calling activists getting arrested to advance equal rights “snowflakes” turn around and get offended by things like coffee cups + razor commercials https://t.co/ezbyFVc5dC,AOC,29,2019-01,0.142,0.67,0.187,0.3818
1188,Democrats,"Yep! Each Congressional term gets a new schedule set by the majority.

You can check where we are here - but next week’s District period has been cancelled due to the shutdown (this is hard on all new members, who still need to set up our home offices): https://t.co/uesQs9drlm https://t.co/IRZzC1YP7O",AOC,50,2019-01,0.086,0.882,0.031,-0.4199
1189,Democrats,"@drivenbyboredom We have district work periods - our jobs aren’t just to vote in DC, but also require us to be rooted in our communities to oversee constituent casework and community outreach.

The work schedule is roughly 4 days DC / 3 days District x3 weeks, then 1 full week in district.",AOC,52,2019-01,0.0,0.946,0.054,0.3919
1190,Democrats,"@drivenbyboredom We have district work periods - our jobs aren’t just to vote in DC, but also require us to be rooted in our communities to oversee constituent casework and community outreach.

The work schedule is roughly 4 days DC / 3 days District x3 weeks, then 1 full week in district.",AOC,52,2019-01,0.0,0.946,0.054,0.3919
1191,Democrats,"Oh. My. Goodness.

Did #WheresMitch wait until House members had to leave DC for their district weekend to show up? 😱

AND he’s calling votes on stripping women’s rights before he’s calling votes on reopening government!

He’s hiding. ¡Qué cosa! https://t.co/5ziOa2i1RX",AOC,41,2019-01,0.091,0.841,0.068,0.2924
1192,Democrats,"“Like the work of Kehinde Wiley, these photographs evoke the imagery we are used to seeing in the halls of power, but place people not previously seen as powerful starkly in the frames.”

A truly breathtaking project.

You can see all the portraits here: https://t.co/TnOr6eisqE https://t.co/DNwMsW84cO",AOC,46,2019-01,0.0,0.784,0.216,0.9109
1193,Democrats,"Thanks for passing our message to the Senate Floor, @SenJeffMerkley!

If you find Sen. McConnell, tell him we’re still looking for him. Thousands of Federal workers are being forced to show up without pay, but he doesn’t seem to be showing up for work to reopen gov.

#WheresMitch https://t.co/5FJif6jDkG",AOC,49,2019-01,0.039,0.895,0.066,0.1002
1194,Democrats,🤣 “What is my life” is one common thing that could be said about both my life a year and a half ago when I was campaigning from a restaurant w/ ~300 Twitter followers and now https://t.co/XgiO3s6UDU,AOC,37,2019-01,0.0,1.0,0.0,0.0
1195,Democrats,"As I say *in the clip you posted* we WENT to the majority leader’s office - he was absent.

So we decided to drop letters off at almost every place he could run (including the GOP break room).

At what point is @FoxNews obligated to not lie?

And more importantly, #WheresMitch? https://t.co/mWUqYUx0zD",AOC,52,2019-01,0.04,0.905,0.056,0.2151
1196,Democrats,"Class was in session this morning! I was thrilled to offer some insights on Twitter and social media to my. colleagues this morning. 

Now Majority @WhipClyburn is teaching me what all the bells mean in the Capitol 😂 https://t.co/pEGVZqqn2g",AOC,39,2019-01,0.0,0.919,0.081,0.4926
1197,Democrats,Excited to have made my first remarks on the House floor today! ⬇️ https://t.co/9viKCsWiOM,AOC,14,2019-01,0.0,0.828,0.172,0.4003
1198,Democrats,Perks of being in the Democratic Caucus: I will be teaching a Twitter class tomorrow morning open to all members 👩🏽‍🏫🐣 https://t.co/5DD82ndThR,AOC,22,2019-01,0.0,1.0,0.0,0.0
1199,Democrats,"He’s not in the cloak room
He’s not in the Capitol
He’s not in the Russel building
He’s not on the floor of the Senate

And 800,000 people still don’t have their paychecks - so #WheresMitch? https://t.co/x3qOfC113M",AOC,37,2019-01,0.0,1.0,0.0,0.0
1200,Democrats,Also: @LaurenUnderwood was presiding over the chamber. She was the “Madame Speaker” we were addressing ☺️ https://t.co/NRylhuQ6vZ,AOC,17,2019-01,0.0,1.0,0.0,0.0
1201,Democrats,"800,000 workers are missing their paychecks and we’re pushing to get them paid ASAP.

We’re here doing our job - the House has voted to reopen government whole or in part several times - so why can’t we find GOP Senators to ask them do theirs? #WheresMitch https://t.co/FogCPg6ayZ",AOC,48,2019-01,0.047,0.953,0.0,-0.296
1202,Democrats,"After looking for Mitch McConnell with @KatieHill4CA, @LaurenUnderwood, @JahanaHayesCT &amp; others to deliver our letter asking for the Senate to do their job, I returned to this loving surprise.

Thank you all so much for your support. I’ll keep these up as long as they stick! 💜 https://t.co/1SzrnyJCTO",AOC,48,2019-01,0.0,0.775,0.225,0.9046
1203,Democrats,"I could’ve sat there quietly as the far right tore me to shreds (they were guaranteed to do so the moment a woman like me won my primary), or I could fight back+not let them. I chose to define myself instead of allowing them to take that away from me. And that’s why they’re mad.",AOC,55,2019-01,0.098,0.797,0.105,0.1027
1204,Democrats,"I’m uneasy about it too. It’s stressful &amp; scary, but it’s also out of my control, so the best thing I can do is try to focus that attention on the most urgent issues of our time: climate change, good gov, jobs, wages, justice; and highlight the contradictions you explain here. https://t.co/TiQJjetpvG",AOC,52,2019-01,0.126,0.588,0.286,0.9372
1205,Democrats,"@paulkrugman I’m uneasy about it too. It’s stressful &amp; scary, but it’s also out of my control, so the best thing I can do is try to focus that attention on the most urgent issues of our time: climate change, good gov, jobs, wages, justice; and highlight the contradictions you explain here.",AOC,52,2019-01,0.126,0.588,0.286,0.9372
1206,Democrats,#WheresMitch https://t.co/b9634y13MK,AOC,2,2019-01,0.0,1.0,0.0,0.0
1207,Democrats,"It’s a huge win. Obviously there is work to do - there are other money committees (Ways &amp; Means, Energy &amp; Commerce, etc). But we’ve got one down. Before we had 0.

Keep paying attention, chipping into campaigns, and being activists. It works.",AOC,43,2019-01,0.0,0.823,0.177,0.802
1208,Democrats,"I cannot stress how important this moment is.

Dems are putting members who rejected corporate campaign money on a committee overseeing Wall St.

All because: 
1. Everyday people donated to our campaigns, and
2. They started to pay attention + became activists in Congress",AOC,44,2019-01,0.138,0.811,0.051,-0.4515
1209,Democrats,"These legislators, under public pressure, couldn’t deliver as much for big bank lobbyists.

They had to vacate one of the most powerful committees in the House. That made a space that big banks couldn’t fill, and how we got *several* non-Corp funded members into places of power.",AOC,47,2019-01,0.045,0.893,0.063,0.2247
1210,Democrats,"All of a sudden, it became harder for legislators to slip corporate-friendly legislation through committee, because people would write articles and their constituents would find out and grow upset.

As I’ve said before, it’s People vs Money. We’ve got people, they’ve got money.",AOC,43,2019-01,0.06,0.94,0.0,-0.3818
1211,Democrats,"All of a sudden, normal people whose student loans were bubbling, whose mortgages were underwater, and so on, started showing up to committee hearings.

Including this guy: Monopoly Man

The idea was to show legislators that everyday people were watching.
https://t.co/YU4Bw8P1Sg",AOC,41,2019-01,0.0,1.0,0.0,0.0
1212,Democrats,"Fin Services is one of few exclusive committees.

The jargon around here is that they are the “money committees,” not bc they oversee money,but bc one can fundraise from special interests by sitting on it and giving corporations a listening ear.

Until people started paying attn.",AOC,46,2019-01,0.0,0.827,0.173,0.765
1213,Democrats,"Activists zoomed in on one place in particular: the Financial Services Committee, which deals with big banks, real estate, and almost every interaction people have in dealing with their own money.

What they found was a place where big bank lobbyists were slipping in their work.",AOC,46,2019-01,0.0,1.0,0.0,0.0
1214,Democrats,"During + after the 2008 financial crisis, everyday people started to viscerally see the corrosive role of lobbyists writing in legal loopholes that allowed big banks to gamble with people’s lives and the economy as a whole.

Occupy Wall Street emerged, and activism bloomed.",AOC,44,2019-01,0.09,0.877,0.033,-0.5574
